//X Y Z Planarity_(0.155122) Surface_variation_(0.155122) Verticality_(0.155122)
-4.48099995 -18.22130013 14.75370026 0.064598 0.117264 0.970622
-5.36049986 -16.11030006 12.07950020 0.626232 0.115423 0.069114
-6.93529987 -18.39620018 12.86870003 0.187866 0.228234 0.598849
-7.84019995 -17.57469940 11.36110020 0.063595 0.157538 0.997471
-7.90719986 -17.61750031 11.45569992 0.052318 0.171995 0.763045
-5.77129984 -16.14900017 12.70049953 0.293713 0.107722 0.252503
-7.31510019 -18.18230057 13.28979969 0.466486 0.152475 0.271016
-5.74280024 -17.76849937 14.93630028 0.412644 0.217086 0.773005
-6.02510023 -16.00020027 12.99289989 0.550083 0.094330 0.211282
-6.10550022 -15.93910027 13.07820034 0.498847 0.077501 0.326913
-7.72590017 -18.04190063 13.78190041 0.150889 0.240073 0.668636
-5.47489977 -17.44759941 15.82369995 0.211083 0.139919 0.236148
-6.95060015 -16.37240028 13.26340008 0.193077 0.143791 0.675864
-7.95060015 -17.85269928 14.00549984 nan nan nan
-9.82549953 -17.01679993 12.46350002 0.306042 0.148905 0.725742
-6.30810022 -15.42070007 14.38630009 nan nan nan
-7.14459991 -16.43350029 14.87380028 0.171378 0.155675 0.655830
-9.13150024 -17.00810051 13.96339989 0.559941 0.092920 0.737318
-9.17269993 -16.97130013 14.00279999 0.396571 0.114591 0.906325
-9.83769989 -17.03300095 13.63570023 0.343641 0.146975 0.298878
-6.95120001 -18.37420082 18.88929939 nan nan nan
-7.45660019 -16.65819931 16.93269920 0.179863 0.026780 0.473456
-9.27200031 -16.68650055 16.67429924 0.159039 0.185858 0.182800
-6.98500013 -16.44890022 5.33059978 0.833165 0.064545 0.974938
-7.02050018 -16.38699913 5.33830023 0.627284 0.094096 0.950895
-5.20349979 -15.44849968 8.71269989 0.118381 0.252877 0.818505
-7.22310019 -16.36759949 5.43879986 0.589731 0.118218 0.885710
-7.22100019 -16.40449905 6.09450006 0.553135 0.066773 0.981037
-6.06300020 -17.76700020 10.35809994 0.307537 0.135818 0.443215
-6.12279987 -17.75670052 10.39140034 0.475847 0.143639 0.375830
-7.20240021 -16.38470078 6.74639988 0.797826 0.076821 0.985192
-6.29390001 -17.71179962 10.47949982 0.087083 0.252083 0.747672
-4.89790010 -18.30050087 14.74300003 0.191626 0.124479 0.987003
-7.08239985 -17.72419930 9.31120014 0.050010 0.123222 0.885455
-7.26030016 -16.43700027 7.47889996 0.596404 0.053530 0.974605
-6.29589987 -17.59160042 11.29559994 0.533164 0.174399 0.742559
-6.91580009 -17.61359978 9.98239994 0.459456 0.055082 0.111775
-7.11980009 -16.35630035 8.08199978 0.479914 0.051892 0.955127
-6.06710005 -17.24830055 11.85750008 0.151957 0.246930 0.630845
-5.32849979 -18.06489944 14.89840031 0.324261 0.198484 0.228400
-5.66130018 -17.64660072 14.84399986 0.192384 0.143639 0.324766
-6.05789995 -16.22400093 12.14980030 0.078528 0.242078 0.888518
-7.41300011 -16.94589996 10.00300026 0.403780 0.081666 0.032236
-5.86170006 -17.64929962 15.00230026 0.253750 0.119973 0.006934
-6.95620012 -16.46829987 11.14659977 0.021953 0.206550 0.686826
-6.09980011 -17.46529961 15.05140018 0.252192 0.124755 0.082139
-7.11040020 -16.36079979 11.19279957 0.514269 0.098049 0.879730
-5.88579988 -15.49040031 13.41110039 0.189164 0.000915 0.887267
-7.04809999 -16.39679909 12.04580021 0.275562 0.185644 0.947966
-9.48029995 -17.06719971 12.20259953 0.240695 0.141480 0.026050
-9.63220024 -17.07740021 12.30379963 0.151539 0.248881 0.793081
-8.71770000 -15.98620033 13.93420029 0.177514 0.131850 0.112996
-10.02950001 -16.98340034 12.51130009 0.442863 0.132979 0.383430
-10.08800030 -16.83119965 14.41409969 0.457134 0.092321 0.872173
-9.82759953 -16.69020081 16.29920006 0.420942 0.018718 0.557931
-10.16380024 -16.70660019 16.57360077 0.187798 0.050559 0.975613
-5.12039995 -18.28809929 14.71910000 0.482255 0.152889 0.318240
-4.99149990 -16.00959969 12.01130009 0.323300 0.130704 0.300413
-5.14550018 -15.57579994 12.56739998 0.638743 0.073956 0.722452
-5.97980022 -17.35260010 11.57149982 0.167636 0.223519 0.069744
-6.44290018 -17.82679939 10.36590004 0.138476 0.165470 0.595830
-6.96649981 -16.45639992 4.63600016 0.571059 0.068627 0.944440
-7.09590006 -16.34740067 4.06260014 0.637403 0.053995 0.993263
-7.20069981 -16.35210037 3.51650000 0.702885 0.070912 0.935460
-6.17110014 -15.92080021 13.18099976 0.495742 0.071850 0.312763
-6.73040009 -17.39520073 12.67430019 0.202988 0.259571 0.558887
-7.06069994 -16.35359955 6.40859985 0.829120 0.055347 0.964709
-7.17210007 -16.38899994 12.98239994 0.353340 0.142534 0.958219
-9.11750031 -16.72010040 13.87259960 0.362101 0.127772 0.974899
-9.23600006 -15.59910011 14.00800037 0.314556 0.141639 0.037776
-9.27659988 -15.52729988 13.96679974 0.050364 0.208311 0.981580
-10.00599957 -16.92679977 13.37849998 0.401587 0.151114 0.065337
-10.14820004 -17.03969955 12.59160042 0.161680 0.278310 0.593821
-10.18910027 -16.95540047 12.55070019 0.170181 0.219575 0.564135
-5.05740023 -18.36779976 14.43430042 0.161776 0.150583 0.612701
-4.83290005 -16.20599937 11.82530022 0.168132 0.179364 0.322050
-5.43860006 -15.54220009 12.93820000 0.250120 0.254974 0.488504
-5.42999983 -16.33550072 11.89459991 0.483423 0.155544 0.372738
-5.59870005 -16.43989944 9.64729977 0.282653 0.183897 0.194662
-6.66760015 -17.46330070 12.70240021 0.122760 0.183248 0.256608
-6.50969982 -17.83530045 10.44729996 0.304434 0.171466 0.815515
-6.57229996 -17.80800056 10.42669964 0.170687 0.186231 0.623732
-6.77040005 -16.94400024 9.88409996 0.032067 0.052889 0.225994
-6.83860016 -16.45470047 10.32520008 0.057514 0.063123 0.808567
-6.96390009 -16.45039940 10.31540012 0.439546 0.144846 0.937852
-6.98080015 -16.51339912 8.88700008 0.339927 0.147682 0.915324
-7.14099979 -16.39970016 9.52659988 0.650121 0.078674 0.924719
-7.09989977 -16.37420082 7.44710016 0.715000 0.075791 0.970907
-9.14309978 -16.68549919 13.86219978 0.351164 0.123161 0.669850
-9.71710014 -16.62389946 13.80669975 0.044632 0.282258 0.724363
-5.60710001 -17.45140076 15.72070026 0.452025 0.168394 0.188095
-5.38990021 -17.85230064 15.08100033 0.160351 0.157093 0.802330
-6.47760010 -15.49600029 14.33230019 0.369193 0.173887 0.584071
-5.50619984 -16.47660065 11.79279995 0.634068 0.124274 0.650365
-6.76949978 -15.92090034 14.65690041 0.207012 0.147216 0.393225
-7.79650021 -17.91309929 16.34939957 0.205641 0.136493 0.739643
-6.29320002 -16.49679947 11.44550037 0.173766 0.113252 0.410334
-5.71339989 -16.30080032 9.86470032 0.234281 0.183692 0.373323
-6.97930002 -18.44809914 12.73470020 0.301981 0.177939 0.711556
-6.20699978 -17.68650055 10.62069988 0.553047 0.098154 0.992274
-7.01480007 -16.40530014 11.95300007 0.026525 0.243992 0.971682
-7.14150000 -16.35190010 10.93599987 0.583582 0.073478 0.981450
-7.11199999 -16.38809967 10.11369991 0.468901 0.062602 0.996785
-7.07600021 -17.25020027 9.91629982 0.070276 0.034696 0.858862
-9.16899967 -16.55520058 14.21170044 0.195013 0.138181 0.917811
-9.25030041 -16.59230042 14.21490002 0.242636 0.142413 0.579577
-9.33119965 -16.62779999 14.21660042 0.475096 0.132909 0.919445
-9.00909996 -16.74379921 13.37209988 0.303834 0.138206 0.728633
-9.93420029 -16.79310036 14.12349987 0.201684 0.135211 0.719787
-9.22249985 -17.04059982 12.50879955 0.153957 0.178558 0.816170
-9.52200031 -16.98019981 12.31649971 0.068940 0.184617 0.765647
-6.97399998 -16.43140030 7.10120010 0.618869 0.078852 0.960291
-9.66450024 -17.01029968 12.28079987 0.164356 0.234591 0.452677
-7.00640011 -16.38109970 4.33230019 0.415897 0.065166 0.982166
-7.03130007 -16.33370018 3.01589990 0.527151 0.074406 0.935083
-5.37290001 -16.38139915 19.15559959 0.378344 0.199555 0.291196
-6.28859997 -15.90330029 19.15839958 0.092510 0.126849 0.855556
-5.24599981 -15.82499981 16.93790054 0.364759 0.104676 0.242015
-4.58370018 -18.14410019 16.03639984 0.271534 0.137889 0.587620
-7.04360008 -16.26140022 18.84329987 0.161150 0.207538 0.862102
-4.82830000 -18.02779961 15.69050026 0.537108 0.142930 0.753113
-7.06659985 -17.50939941 18.89259911 0.140625 0.002771 0.684549
-7.05830002 -16.30069923 17.19070053 0.209461 0.216353 0.621505
-7.33190012 -16.45059967 17.10910034 0.066989 0.161761 0.816314
-6.42449999 -17.04080009 15.80410004 0.323950 0.125515 0.724183
-5.60620022 -17.87339973 14.81029987 0.200460 0.266677 0.335048
-6.31010008 -17.31389999 14.86190033 0.397001 0.146901 0.973106
-6.20310020 -15.76910019 13.26529980 0.538950 0.126442 0.328734
-5.71350002 -17.35680008 11.87199974 0.228310 0.221287 0.712683
-7.07089996 -16.34040070 13.06729984 0.429630 0.075335 0.950512
-9.52820015 -16.67009926 16.73320007 0.482098 0.108859 0.001793
-4.90189981 -15.51710033 9.18869972 0.377248 0.190453 0.131516
-5.50419998 -16.05130005 9.97319984 0.148780 0.176645 0.545643
-7.39340019 -18.07880020 13.36289978 0.531713 0.111105 0.305750
-5.67640018 -16.22290039 9.95950031 0.437739 0.166017 0.135347
-9.41199970 -16.46829987 14.96860027 nan nan nan
-7.12629986 -16.35040092 10.77410030 0.337877 0.087067 0.945723
-7.18300009 -16.37910080 10.74960041 0.377711 0.092701 0.916386
-9.84640026 -16.89089966 13.65480042 0.382279 0.116980 0.811846
-9.44970036 -16.97970009 12.79329967 0.397893 0.171587 0.982676
-9.50329971 -16.97520065 12.73700047 0.239216 0.185323 0.873446
-9.72379971 -17.00329971 12.56140041 0.385646 0.154589 0.783198
-8.89669991 -16.53560066 10.41829967 0.508897 0.052710 0.570906
-7.16450024 -16.38069916 6.12279987 0.612967 0.057365 0.982823
-4.40730000 -16.35429955 21.70089912 nan nan nan
-6.75740004 -16.16990089 24.96089935 nan nan nan
-4.54059982 -16.28849983 19.29960060 0.836210 0.039427 0.944105
-6.53340006 -15.46030045 21.10099983 nan nan nan
-6.46910000 -16.66300011 20.98089981 0.299777 0.068033 0.254740
-6.54339981 -16.74530029 20.99320030 0.489718 0.076760 0.170007
-5.80420017 -16.05590057 17.00370026 0.324219 0.077790 0.438471
-6.09369993 -16.26230049 16.84880066 0.231978 0.138900 0.986851
-9.01080036 -16.02079964 20.04039955 0.333135 0.086370 0.314594
-7.04619980 -16.30830002 17.26939964 0.242762 0.174536 0.187973
-8.53439999 -16.20450020 18.80380058 nan nan nan
-4.60610008 -18.24130058 14.86400032 0.436049 0.145321 0.181217
-5.35680008 -17.88279915 14.99079990 0.083292 0.242004 0.112003
-6.09560013 -17.43409920 15.01229954 0.149159 0.154652 0.230147
-5.26919985 -15.63399982 12.70919991 0.432509 0.174336 0.618891
-6.06020021 -15.81159973 13.15820026 0.569712 0.077270 0.220766
-5.06829977 -15.90159988 11.98970032 0.332917 0.128100 0.252988
-5.23509979 -16.17650032 12.03789997 0.492192 0.091082 0.121933
-4.87699986 -16.23500061 11.34770012 0.138327 0.183406 0.871427
-7.14940023 -16.35700035 13.72410011 0.341077 0.058328 0.872338
-5.67019987 -16.48069954 11.75889969 0.493730 0.122860 0.467426
-9.44960022 -16.77779961 16.04969978 0.052112 0.074624 0.633654
-6.10360003 -17.20470047 11.88749981 0.282508 0.242714 0.906478
-7.21409988 -18.41080093 13.01309967 0.053956 0.261645 0.832824
-9.43140030 -15.47259998 13.84430027 0.143634 0.097262 0.612196
-9.29010010 -16.62159920 14.13930035 0.218085 0.159071 0.767289
-5.39659977 -16.37220001 9.66469955 0.164398 0.238234 0.363611
-9.51309967 -16.45350075 13.52250004 nan nan nan
-9.43229961 -16.97800064 12.72029972 0.232827 0.184227 0.801751
-6.99420023 -16.41099930 9.90279961 0.490616 0.094865 0.968480
-6.94649982 -16.47550011 8.83640003 0.261344 0.190729 0.856043
-7.00169992 -16.41850090 7.57959986 0.470111 0.093849 0.986065
-6.93440008 -16.48189926 6.63530016 0.525698 0.048087 0.903640
-7.04059982 -16.36650085 6.40100002 0.780168 0.056180 0.968496
-7.01189995 -16.38260078 5.40140009 0.686671 0.098692 0.971266
-6.99930000 -16.38969994 4.39090014 0.675219 0.067947 0.925861
-9.86890030 -15.31509972 -1.26489997 0.052109 0.149719 0.720491
-5.33690023 -16.37500000 21.06419945 0.117129 0.191803 0.740286
-6.38719988 -16.50869942 21.40780067 0.115572 0.243475 0.960730
-6.72879982 -16.75740051 20.74600029 nan nan nan
-5.88119984 -15.52890015 17.78529930 0.449591 0.111092 0.701758
-6.30189991 -15.90890026 17.13489914 0.254608 0.070730 0.078754
-5.67609978 -16.26740074 16.86400032 0.074801 0.208798 0.459942
-5.00029993 -17.80929947 15.85990047 0.259865 0.142291 0.976006
-8.05370045 -15.23740005 15.81890011 0.099725 0.088344 0.387658
-6.95030022 -16.43950081 15.98419952 0.037764 0.130229 0.656323
-6.34369993 -16.85129929 15.78800011 0.477396 0.190313 0.420361
-5.77279997 -17.50139999 15.81379986 0.146555 0.160546 0.856880
-6.65570021 -16.97039986 15.00979996 0.315671 0.228877 0.716621
-5.70730019 -15.44309998 13.06340027 0.272563 0.189067 0.187054
-9.70189953 -16.66329956 16.67819977 0.108748 0.157867 0.222279
-8.95569992 -16.81979942 16.18659973 0.200262 0.154987 0.971653
-5.87209988 -15.77700043 13.05900002 0.797731 0.061714 0.297098
-9.79800034 -16.64349937 16.15990067 0.389533 0.004503 0.953350
-5.86780024 -18.92729950 14.90209961 0.094656 0.217446 0.705471
-6.79969978 -16.15909958 13.20149994 0.237275 0.170241 0.522093
-5.00250006 -16.25699997 11.87689972 0.357232 0.146692 0.563829
-8.83520031 -15.74759960 13.86719990 0.323664 0.101021 0.248538
-6.39760017 -16.64679909 12.74050045 0.365925 0.071005 0.008825
-5.73000002 -16.36580086 12.05599976 0.484516 0.097681 0.617904
-9.31989956 -16.70630074 14.33160019 0.171531 0.070969 0.734287
-9.46850014 -16.63960075 13.50290012 0.210823 0.058196 0.157393
-5.63520002 -17.50180054 11.52490044 0.632912 0.097561 0.968020
-7.23559999 -18.38430023 12.67700005 0.238200 0.109684 0.598754
-9.75459957 -16.87459946 12.86970043 0.221654 0.243328 0.129759
-9.18099976 -17.24570084 12.62390041 0.498161 0.133809 0.530818
-9.88140011 -16.96100044 12.53579998 0.126897 0.148846 0.910925
-9.24969959 -17.22500038 12.29209995 0.064941 0.280298 0.849054
-6.99529982 -16.43420029 10.51840019 0.409864 0.132350 0.956463
-10.00650024 -17.08449936 12.30809975 0.276815 0.204315 0.555935
-7.04650021 -16.39769936 10.29129982 0.545326 0.100386 0.998302
-6.09829998 -17.70919991 10.41510010 0.167365 0.149655 0.472057
-9.56050014 -15.37440014 -1.39909995 0.232554 0.220595 0.092906
-5.20550013 -16.25440025 23.24049950 0.126847 0.176492 0.473500
-6.17589998 -16.19269943 22.84849930 0.225638 0.096386 0.106305
-9.40939999 -14.82330036 20.17560005 0.657944 0.044057 0.628820
-6.31829977 -16.54019928 21.09090042 nan nan nan
-6.13640022 -15.60569954 19.40609932 0.251254 0.152280 0.454061
-6.10200024 -15.31779957 17.90649986 0.543890 0.158445 0.181398
-5.36600018 -15.51340008 17.60140038 0.162350 0.162000 0.398387
-6.17070007 -15.59630013 17.67569923 0.292527 0.199649 0.164089
-8.82839966 -16.11520004 18.81859970 nan nan nan
-9.64570045 -16.57939911 16.74209976 0.127153 0.097011 0.056290
-6.49620008 -17.04439926 15.79500008 0.262741 0.098623 0.192705
-5.06479979 -17.73430061 15.72189999 0.108833 0.127499 0.335471
-5.07429981 -17.78429985 15.66779995 0.660766 0.141499 0.954538
-10.24890041 -16.61529922 14.84739971 0.141218 0.102524 0.899028
-8.98849964 -15.55580044 13.63379955 0.137967 0.155664 0.010599
-6.23190022 -15.86209965 13.27700043 0.651069 0.081831 0.344032
-5.13789988 -18.06200027 14.94909954 0.335427 0.189488 0.184859
-5.16169977 -18.20179939 14.78559971 0.282617 0.191214 0.430268
-9.36919975 -16.66600037 13.99810028 0.336861 0.153057 0.160687
-7.02069998 -16.33419991 13.25510025 0.388232 0.117295 0.805677
-5.57189989 -15.96529961 12.61050034 0.099231 0.245674 0.684667
-5.16909981 -18.17060089 14.29389954 nan nan nan
-10.12279987 -16.76359940 13.60099983 nan nan nan
-9.36629963 -16.85110092 13.49639988 0.143908 0.233783 0.833488
-6.99359989 -16.35610008 12.59000015 0.331270 0.114704 0.584438
-6.29160023 -16.28709984 12.38150024 0.179318 0.118640 0.420591
-9.28439999 -16.78440094 12.98040009 0.290805 0.204360 0.281673
-5.63670015 -16.40550041 11.93169975 0.576389 0.081039 0.379909
-10.03549957 -16.89509964 12.69649982 0.305028 0.199423 0.316861
-4.96780014 -16.27729988 11.54800034 0.413213 0.182092 0.976029
-9.25930023 -16.94000053 12.39649963 nan nan nan
-10.03429985 -17.04389954 12.35639954 0.193084 0.154544 0.787710
-5.77470016 -17.38809967 11.56079960 0.254521 0.220318 0.606414
-5.55919981 -16.17749977 9.94009972 0.298689 0.151812 0.179952
-6.45340014 -17.65069962 10.61810017 0.268446 0.192142 0.862557
-5.56459999 -16.29070091 9.67059994 0.088041 0.239624 0.256059
-6.86420012 -16.62669945 9.71150017 0.459167 0.043741 0.111258
-7.03170013 -17.73360062 9.21730042 0.204599 0.089124 0.941152
-4.14580011 -15.37430000 -0.68250000 0.449902 0.046737 0.175895
-9.10519981 -14.72579956 15.76739979 0.038894 0.138625 0.619234
-9.11800003 -16.56380081 14.81579971 0.434490 0.101828 0.310968
-9.33119965 -16.98609924 12.71720028 0.076380 0.256135 0.327136
-8.52369976 -16.74320030 12.58899975 0.108924 0.073655 0.017426
-6.43300009 -16.68889999 12.73989964 0.536519 0.095849 0.183817
-9.94340038 -17.10899925 12.22039986 0.031850 0.192209 0.051098
-8.13990021 -15.96899986 11.57040024 0.172295 0.056849 0.142227
-6.40150023 -16.87949944 12.56929970 0.574154 0.137955 0.269298
-6.17269993 -17.15040016 9.03639984 0.278605 0.063632 0.579801
-6.15880013 -17.18020058 8.98680019 0.131533 0.025397 0.945685
-8.08320045 -13.86289978 -1.10899997 0.203270 0.179130 0.032550
-4.26060009 -15.18050003 -0.99599999 0.217920 0.054068 0.638501
-9.31239986 -15.61690044 13.83959961 0.079734 0.276555 0.294411
-8.94029999 -16.36660004 14.83300018 0.513620 0.173138 0.069583
-9.32629967 -16.70439911 14.09630013 0.209895 0.178188 0.558328
-9.89309978 -16.99580002 12.32919979 0.576743 0.080746 0.969884
-8.66600037 -16.85230064 13.01259995 0.386564 0.179561 0.479030
-6.05760002 -17.62170029 10.32429981 0.450075 0.080953 0.608755
-6.02729988 -17.68680000 10.30000019 0.442612 0.084806 0.334173
-9.67310047 -17.04140091 12.54899979 0.207891 0.249639 0.819677
-9.14480019 -16.92189980 13.02480030 0.418754 0.190290 0.025656
-9.23980045 -17.08939934 12.18949986 nan nan nan
-9.23610020 -17.24690056 12.25349998 0.399420 0.229207 0.557553
-9.17000008 -17.24119949 12.19369984 0.281720 0.116394 0.324176
-5.19999981 -15.92169952 9.94579983 0.195358 0.217169 0.331003
-5.99160004 -17.17720032 8.71679974 0.104219 0.026683 0.264849
-9.98470020 -16.92399979 12.64519978 0.056087 0.221760 0.383001
-9.55410004 -16.95680046 12.45330048 0.497323 0.152406 0.672434
-9.13399982 -16.97069931 14.10050011 0.437781 0.137017 0.793369
-8.56369972 -16.96619987 12.86439991 0.311136 0.162727 0.642424
-6.59889984 -17.54619980 11.44909954 0.201474 0.129527 0.844657
-5.98869991 -16.43799973 12.14179993 0.478166 0.109057 0.367380
-6.66930008 -17.72050095 10.75669956 0.347625 0.126047 0.742365
-6.28210020 -17.54739952 11.31449986 0.282088 0.179948 0.591411
-5.67729998 -16.37919998 11.95610046 0.426604 0.084637 0.485920
-5.88710022 -17.37409973 11.87940025 0.496058 0.170640 0.344817
-5.36730003 -15.93070030 9.94960022 0.483576 0.153062 0.695992
-5.22230005 -15.34189987 8.84580040 0.128459 0.214209 0.512650
-4.72440004 -16.25749969 11.44540024 0.365818 0.179987 0.475538
-9.82849979 -16.96680069 12.19740009 0.106138 0.139565 0.687261
-9.38109970 -15.60529995 13.72700024 0.164063 0.100778 0.083308
-9.49419975 -17.04280090 12.20489979 0.495068 0.156188 0.072713
-9.17479992 -16.73450089 13.71510029 0.076982 0.206736 0.499467
-9.07559967 -17.27770042 12.31719971 0.024073 0.217927 0.630709
-8.29100037 -16.68029976 14.48180008 0.522824 0.078729 0.893811
-6.56850004 -16.77700043 12.51239967 0.353971 0.142788 0.610189
-6.29909992 -16.30260086 12.96570015 0.496030 0.134625 0.606185
-6.12960005 -15.63370037 13.24629974 0.372048 0.116935 0.664577
-6.33370018 -17.52470016 11.37399960 0.390363 0.177867 0.370425
-6.10729980 -16.74850082 12.44610023 nan nan nan
-5.95079994 -16.11510086 12.77289963 0.597291 0.097667 0.442127
-5.97879982 -17.24620056 11.97070026 0.350846 0.187682 0.295613
-5.61990023 -16.62649918 11.49100018 0.158733 0.236161 0.263016
-5.51620007 -16.27020073 12.02060032 0.711541 0.061302 0.553996
-5.40880013 -16.44339943 11.34200001 0.098626 0.196487 0.631297
-5.59140015 -18.81819916 15.01729965 0.355058 0.040506 0.050437
