"point" "x" "y" "z"
"16514" "-7.28840017" "-16.27029991" "-0.90319997"
"16515" "-7.10239983" "-16.22739983" "-0.82400000"
"16516" "-7.22679996" "-16.27249908" "-0.30829999"
"16517" "-6.71220016" "-15.86200047" "-1.17630005"
"16518" "-7.10139990" "-16.28160095" "0.87989998"
"16519" "-7.24590015" "-16.39520073" "2.55040002"
"16520" "-7.27880001" "-16.41320038" "3.12700009"
"16521" "-5.73280001" "-15.25790024" "-0.69679999"
"16522" "-5.59119987" "-15.52490044" "-0.69779998"
"16523" "-7.22510004" "-16.36289978" "3.74379992"
"16524" "-7.18209982" "-16.32489967" "3.75869989"
"16525" "-7.21220016" "-16.37050056" "4.35960007"
"16526" "-7.28999996" "-16.45120049" "4.96000004"
"16527" "-7.00470018" "-16.38290024" "4.46120024"
"16528" "-7.19869995" "-16.38129997" "4.99069977"
"16529" "-7.15339994" "-16.35120010" "5.00680017"
"16530" "-7.10400009" "-16.35169983" "5.03140020"
"16531" "-7.20060015" "-16.36000061" "5.62239981"
"16532" "-7.23719978" "-16.42379951" "6.95569992"
"16533" "-7.19399977" "-16.39270020" "6.96939993"
"16534" "-7.14979982" "-16.35510063" "6.98169994"
"16535" "-9.28209972" "-15.57180023" "-1.25549996"
"16536" "-8.19709969" "-15.90040016" "-1.35870004"
"16537" "-7.85839987" "-16.27429962" "-1.26750004"
"16538" "-7.32040024" "-16.39410019" "-1.02939999"
"16539" "-7.02670002" "-16.23670006" "-0.85460001"
"16540" "-6.32800007" "-14.11979961" "-1.14030004"
"16541" "-6.43450022" "-13.43290043" "-1.00360000"
"16542" "-8.92109966" "-14.40279961" "19.65519905"
"16543" "-9.21949959" "-16.41300011" "19.00480080"
"16544" "-9.69190025" "-15.68869972" "17.71089935"
"16545" "-9.89140034" "-15.63169956" "17.46829987"
"16546" "-5.52810001" "-14.72350025" "22.90130043"
"16547" "-5.84310007" "-14.88679981" "22.76650047"
"16548" "-4.54960012" "-16.45039940" "19.40530014"
"16549" "-4.63490009" "-16.45800018" "19.33830070"
"16550" "-4.69829988" "-16.51919937" "19.34239960"
"16551" "-5.66149998" "-15.01879978" "18.34329987"
"16552" "-5.72739983" "-15.05760002" "18.32279968"
"16553" "-5.50610018" "-15.50580025" "17.64839935"
"16554" "-7.34539986" "-15.83850002" "24.31979942"
"16555" "-6.56710005" "-16.00300026" "17.18829918"
"16556" "-6.69789982" "-14.21689987" "13.25389957"
"16557" "-5.87200022" "-15.69470024" "13.09119987"
"16558" "-6.80579996" "-15.93640041" "16.91010094"
"16559" "-6.34140015" "-15.49930000" "13.56789970"
"16560" "-9.06820011" "-14.27159977" "19.91150093"
"16561" "-8.30529976" "-15.11149979" "18.67600060"
"16562" "-6.49959993" "-17.23030090" "15.88440037"
"16563" "-6.34460020" "-16.21940041" "13.10569954"
"16564" "-7.44560003" "-15.29829979" "14.57870007"
"16565" "-6.46910000" "-17.39749908" "14.89770031"
"16566" "-8.78190041" "-16.36280060" "19.71310043"
"16567" "-8.00920010" "-15.77460003" "15.66219997"
"16568" "-8.90429974" "-14.71940041" "16.18479919"
"16569" "-8.56079960" "-15.40900040" "16.00300026"
"16570" "-7.68499994" "-17.33919907" "16.17709923"
"16571" "-8.49460030" "-17.46529961" "18.21579933"
"16572" "-7.32390022" "-16.47290039" "12.53549957"
"16573" "-8.51019955" "-16.79540062" "16.18169975"
"16574" "-8.08040047" "-16.33569908" "13.83839989"
"16575" "-7.40439987" "-17.21010017" "12.97669983"
"16576" "-7.60680008" "-18.13150024" "13.44540024"
"16577" "-8.14990044" "-17.48579979" "13.60680008"
"16578" "-7.86870003" "-18.43750000" "13.44369984"
"16579" "-9.89299965" "-16.97039986" "16.32629967"
"16580" "-9.60690022" "-16.53160095" "14.89760017"
"16581" "-9.78509998" "-16.69700050" "14.88679981"
"16582" "-9.14120007" "-16.87610054" "13.35750008"
"16583" "-9.71879959" "-16.75040054" "13.83049965"
"16584" "-9.06960011" "-17.20980072" "12.62749958"
"16585" "-10.25170040" "-16.95149994" "14.68340015"
"16586" "-10.10869980" "-17.14419937" "13.81610012"
"16587" "-9.81159973" "-17.03009987" "12.88599968"
"16588" "-10.18980026" "-17.13750076" "12.63109970"
"16589" "-5.29379988" "-17.44879913" "16.00699997"
"16590" "-6.75920010" "-14.34829998" "13.38990021"
"16591" "-5.81479979" "-15.52849960" "13.09910011"
"16592" "-4.51970005" "-18.41640091" "14.95289993"
"16593" "-6.64870024" "-15.52890015" "14.39509964"
"16594" "-5.97249985" "-15.80309963" "13.11499977"
"16595" "-7.28289986" "-16.43770027" "16.94470024"
"16596" "-6.52869987" "-16.88699913" "15.54440022"
"16597" "-7.77729988" "-15.87360001" "15.84060001"
"16598" "-4.97480011" "-15.31110001" "8.55220032"
"16599" "-5.71379995" "-16.54490089" "11.80010033"
"16600" "-8.42469978" "-15.43290043" "15.96399975"
"16601" "-8.00419998" "-15.94229984" "15.63150024"
"16602" "-7.24090004" "-16.29360008" "14.32919979"
"16603" "-6.21939993" "-16.95050049" "12.53769970"
"16604" "-7.80520010" "-16.54739952" "15.11250019"
"16605" "-7.28149986" "-16.38529968" "13.23680019"
"16606" "-6.97930002" "-16.47299957" "12.54759979"
"16607" "-6.19789982" "-17.35339928" "11.78009987"
"16608" "-6.60059977" "-17.34399986" "12.40530014"
"16609" "-6.26919985" "-17.53770065" "11.81050014"
"16610" "-7.87279987" "-17.39019966" "14.48410034"
"16611" "-6.63619995" "-17.51950073" "11.47399998"
"16612" "-9.54679966" "-15.04030037" "14.18350029"
"16613" "-9.08180046" "-16.49069977" "14.86559963"
"16614" "-7.23960018" "-16.40990067" "10.37040043"
"16615" "-6.62370014" "-17.79529953" "10.66919994"
"16616" "-9.45890045" "-15.84340000" "13.84070015"
"16617" "-9.19569969" "-16.86840057" "13.83850002"
"16618" "-9.82260036" "-16.89990044" "14.38790035"
"16619" "-8.20709991" "-16.61549950" "10.50209999"
"16620" "-10.09249973" "-16.91270065" "14.09379959"
"16621" "-9.72789955" "-17.06279945" "13.42179966"
"16622" "-9.38039970" "-17.13590050" "12.71010017"
"16623" "-9.59529972" "-17.16300011" "12.50860023"
"16624" "-7.10360003" "-16.36100006" "6.52530003"
"16625" "-7.04790020" "-16.38120079" "5.19080019"
"16626" "-7.14090014" "-16.36910057" "5.12029982"
"16627" "-7.22240019" "-16.39410019" "5.06419992"
"16628" "-7.08570004" "-16.35449982" "4.49510002"
"16629" "-7.13420010" "-16.33440018" "4.45730019"
"16630" "-6.20790005" "-16.32369995" "10.12989998"
"16631" "-6.33169985" "-17.94869995" "10.67109966"
"16632" "-7.07969999" "-16.37789917" "9.29769993"
"16633" "-7.04570007" "-16.39669991" "6.93230009"
"16634" "-7.09730005" "-16.37579918" "6.88290024"
"16635" "-6.98239994" "-16.41500092" "5.54790020"
"16636" "-7.28660011" "-16.46450043" "5.31549978"
"16637" "-7.09270000" "-16.32699966" "3.45689988"
"16638" "-7.00699997" "-16.30209923" "2.25810003"
"16639" "-7.25110006" "-16.41430092" "1.46080005"
"16640" "-7.14389992" "-16.25609970" "-0.28979999"
"16641" "-7.02430010" "-16.23430061" "-0.82040000"
"16642" "-7.06879997" "-16.21839905" "-0.84680003"
"16643" "-7.22179985" "-16.22929955" "-0.95459998"
"16644" "-7.74289989" "-16.21220016" "-1.31260002"
"16645" "-7.90789986" "-15.77369976" "-1.32000005"
"16646" "-8.30990028" "-14.33279991" "-1.24710000"
"16647" "-9.10589981" "-14.51420021" "-1.32350004"
"16648" "-9.66040039" "-15.02420044" "-1.27470005"
"16649" "-5.54260015" "-13.96129990" "-0.02990000"
"16650" "-5.44509983" "-15.44429970" "-0.38960001"
"16651" "-7.16309977" "-16.32060051" "2.53460002"
"16652" "-4.94019985" "-17.97480011" "-0.79250002"
"16653" "-7.19799995" "-16.30929947" "1.28209996"
"16654" "-7.17990017" "-16.28440094" "0.69279999"
"16655" "-7.20520020" "-16.27519989" "0.07700000"
"16656" "-7.19619989" "-16.25070000" "-0.51150000"
"16657" "-7.23799992" "-16.25270081" "-0.53880000"
"16658" "-7.26980019" "-16.29940033" "-0.56860000"
"16659" "-7.06180000" "-16.22209930" "-1.01970005"
"16660" "-8.08180046" "-13.87399960" "-1.09739995"
"16661" "-8.61149979" "-15.61250019" "-1.28760004"
"16662" "-8.86489964" "-14.53919983" "-1.23399997"
"16663" "-9.01659966" "-18.21780014" "-1.39419997"
"16664" "-9.50209999" "-15.17949963" "-1.22360003"
"16665" "-6.47510004" "-13.45600033" "-1.02499998"
"16666" "-10.18640041" "-17.21680069" "12.42959976"
"16667" "-9.59430027" "-17.41430092" "12.06680012"
"16668" "-9.31859970" "-17.42690086" "12.28940010"
"16669" "-9.41339970" "-17.06180000" "12.91590023"
"16670" "-9.72939968" "-16.90180016" "13.56540012"
"16671" "-9.18859959" "-17.00589943" "13.04570007"
"16672" "-9.49899960" "-16.87080002" "13.72620010"
"16673" "-9.13850021" "-16.97500038" "14.11769962"
"16674" "-9.50899982" "-15.85079956" "13.81280041"
"16675" "-8.08819962" "-17.90929985" "13.60130024"
"16676" "-8.58959961" "-16.14599991" "12.77799988"
"16677" "-7.55119991" "-17.69960022" "13.83399963"
"16678" "-8.00759983" "-16.52949905" "13.55780029"
"16679" "-7.50600004" "-17.59160042" "14.85519981"
"16680" "-9.73900032" "-16.01059914" "19.06380081"
"16681" "-9.00529957" "-16.45330048" "18.83049965"
"16682" "-8.71440029" "-16.46010017" "19.12610054"
"16683" "-7.51420021" "-15.24110031" "13.81180000"
"16684" "-7.28030014" "-15.46020031" "14.20139980"
"16685" "-6.46339989" "-16.05459976" "13.31610012"
"16686" "-7.22279978" "-14.91569996" "13.73849964"
"16687" "-7.41120005" "-16.39360046" "17.39590073"
"16688" "-6.32779980" "-15.88119984" "13.27390003"
"16689" "-7.18830013" "-16.41399956" "17.61389923"
"16690" "-5.90420008" "-17.52129936" "16.00270081"
"16691" "-7.09969997" "-14.95520020" "14.93400002"
"16692" "-7.29759979" "-16.40730095" "18.90819931"
"16693" "-5.07019997" "-18.07250023" "15.91219997"
"16694" "-6.72790003" "-14.28450012" "13.53600025"
"16695" "-6.16949987" "-16.30780029" "17.07169914"
"16696" "-5.07600021" "-17.41729927" "19.09440041"
"16697" "-6.24189997" "-14.58300018" "22.52529907"
"16698" "-7.22459984" "-16.43330002" "6.53840017"
"16699" "-7.20230007" "-16.42600060" "7.24300003"
"16700" "-7.01639986" "-16.40990067" "7.37690020"
"16701" "-7.26240015" "-16.42589951" "7.91450024"
"16702" "-9.32759953" "-17.12809944" "12.67380047"
"16703" "-10.11120033" "-16.96850014" "14.00319958"
"16704" "-7.13409996" "-16.37870026" "8.74310017"
"16705" "-9.67930031" "-16.86529922" "14.37150002"
"16706" "-7.61229992" "-17.63500023" "11.59829998"
"16707" "-7.99100018" "-17.18969917" "11.94079971"
"16708" "-7.03109980" "-16.41799927" "9.63309956"
"16709" "-7.18830013" "-18.67869949" "12.62450027"
"16710" "-6.48699999" "-17.75169945" "10.75990009"
"16711" "-10.07929993" "-16.92799950" "16.67440033"
"16712" "-7.34000015" "-18.29829979" "13.29920006"
"16713" "-7.84539986" "-17.38999939" "13.25209999"
"16714" "-7.86280012" "-17.48419952" "14.43159962"
"16715" "-8.31700039" "-15.87380028" "13.72609997"
"16716" "-8.53050041" "-16.81879997" "15.58819962"
"16717" "-6.17180014" "-17.31870079" "11.70209980"
"16718" "-9.82279968" "-15.84449959" "17.18050003"
"16719" "-5.64279985" "-16.27449989" "9.85770035"
"16720" "-8.61769962" "-16.66930008" "16.68560028"
"16721" "-6.19460011" "-17.13979912" "12.53559971"
"16722" "-9.95600033" "-16.31209946" "19.30780029"
"16723" "-7.28520012" "-16.62490082" "14.30669975"
"16724" "-7.98180008" "-16.78310013" "16.16349983"
"16725" "-5.83370018" "-16.64139938" "11.60000038"
"16726" "-7.08699989" "-16.42620087" "14.34340000"
"16727" "-7.90100002" "-15.82040024" "15.31040001"
"16728" "-5.61320019" "-16.58650017" "11.75290012"
"16729" "-6.27969980" "-16.30389977" "12.90289974"
"16730" "-6.78170013" "-16.91699982" "15.05469990"
"16731" "-7.35570002" "-15.24890041" "14.18410015"
"16732" "-5.36439991" "-16.42020035" "11.86550045"
"16733" "-6.04600000" "-16.06690025" "12.95429993"
"16734" "-6.47300005" "-16.84379959" "15.30729961"
"16735" "-7.26770020" "-16.49279976" "16.68050003"
"16736" "-8.07439995" "-16.43470001" "18.58239937"
"16737" "-4.75790024" "-16.40950012" "11.45419979"
"16738" "-4.55130005" "-18.46559906" "14.80270004"
"16739" "-4.97949982" "-15.95860004" "11.92160034"
"16740" "-5.64449978" "-15.60560036" "13.00559998"
"16741" "-5.14820004" "-17.46710014" "15.90349960"
"16742" "-6.15220022" "-16.44020081" "16.53890038"
"16743" "-5.77050018" "-16.50699997" "21.64900017"
"16744" "-7.09770012" "-16.28389931" "2.28870010"
"16745" "-7.23070002" "-16.38570023" "3.34400010"
"16746" "-7.16429996" "-16.34350014" "3.95670009"
"16747" "-7.12419987" "-16.32539940" "4.56759977"
"16748" "-7.24490023" "-16.42320061" "5.73839998"
"16749" "-8.09010029" "-17.05929947" "9.70359993"
"16750" "-7.18060017" "-16.36160088" "7.76039982"
"16751" "-7.13579988" "-16.34250069" "8.50800037"
"16752" "-8.40789986" "-17.66200066" "12.59819984"
"16753" "-7.12610006" "-18.67620087" "12.36180019"
"16754" "-7.47879982" "-18.55999947" "13.01650047"
"16755" "-6.90570021" "-16.46669960" "10.32619953"
"16756" "-7.56890011" "-17.93090057" "13.56449986"
"16757" "-7.26480007" "-16.41169930" "11.75879955"
"16758" "-6.50150013" "-17.67280006" "12.27840042"
"16759" "-6.09829998" "-16.28459930" "10.05389977"
"16760" "-6.53940010" "-16.41530037" "11.47729969"
"16761" "-7.19810009" "-16.32519913" "12.73050022"
"16762" "-6.60820007" "-16.17840004" "12.19550037"
"16763" "-6.73619986" "-16.38610077" "13.21520042"
"16764" "-5.13789988" "-15.49429989" "8.89260006"
"16765" "-5.90339994" "-16.44809914" "12.05200005"
"16766" "-5.18620014" "-18.22680092" "14.86979961"
"16767" "-5.37659979" "-15.91839981" "12.19820023"
"16768" "-4.81879997" "-16.19510078" "11.92010021"
"16769" "-5.57009983" "-15.79660034" "12.90439987"
"16770" "-9.04080009" "-17.85429955" "-1.54250002"
"16771" "-8.90040016" "-14.44369984" "-1.38569999"
"16772" "-8.58530045" "-15.09659958" "-1.33299994"
"16773" "-8.14280033" "-13.53800011" "-1.20739996"
"16774" "-7.79540014" "-14.47290039" "-1.23699999"
"16775" "-7.24440002" "-15.83740044" "-1.25779998"
"16776" "-7.17280006" "-16.22150040" "-0.76270002"
"16777" "-7.23570013" "-16.38669968" "0.26510000"
"16778" "-6.96719980" "-16.27519989" "-0.11740000"
"16779" "-6.96190023" "-16.31060028" "0.96730000"
"16780" "-7.09210014" "-16.29459953" "1.43990004"
"16781" "-7.20459986" "-16.34589958" "1.92299998"
"16782" "-7.20620012" "-16.37050056" "3.03760004"
"16783" "-7.05039978" "-16.30610085" "3.12470007"
"16784" "-7.11479998" "-16.35149956" "5.45839977"
"16785" "-7.07539988" "-16.33589935" "5.48080015"
"16786" "-7.18139982" "-16.37820053" "7.40080023"
"16787" "-6.99030018" "-16.41020012" "7.55639982"
"16788" "-8.71310043" "-14.67269993" "-1.30250001"
"16789" "-8.14859962" "-15.88539982" "-1.30420005"
"16790" "-7.84670019" "-16.14620018" "-1.23670006"
"16791" "-7.41109991" "-13.58129978" "-1.03760004"
"16792" "-7.27969980" "-16.31119919" "-0.03680000"
"16793" "-6.77040005" "-15.43050003" "-1.18990004"
"16794" "-7.27349997" "-16.34700012" "0.97990000"
"16795" "-6.48920012" "-13.38479996" "-1.06500006"
"16796" "-5.87209988" "-15.67090034" "-0.90380001"
"16797" "-5.54790020" "-14.05790043" "0.01450000"
"16798" "-5.27939987" "-13.83049965" "0.16360000"
"16799" "-5.65640020" "-14.87600040" "22.80480003"
"16800" "-9.03999996" "-14.24349976" "16.10779953"
"16801" "-9.45009995" "-15.84949970" "17.52879906"
"16802" "-4.86269999" "-16.44109917" "21.79560089"
"16803" "-6.77330017" "-15.82470036" "24.23069954"
"16804" "-4.16620016" "-16.41580009" "19.25799942"
"16805" "-4.30800009" "-16.43959999" "19.05960083"
"16806" "-4.38630009" "-16.43180084" "18.93300056"
"16807" "-4.45629978" "-16.44210052" "18.83379936"
"16808" "-5.56750011" "-17.25729942" "19.47380066"
"16809" "-7.65530014" "-16.48480034" "18.70999908"
"16810" "-5.49989986" "-15.59889984" "12.77579975"
"16811" "-7.15920019" "-17.65329933" "18.97649956"
"16812" "-5.26070023" "-17.88430023" "15.74820042"
"16813" "-5.22170019" "-15.84280014" "12.20170021"
"16814" "-6.09569979" "-15.73330021" "13.18830013"
"16815" "-7.99930000" "-17.78450012" "19.53800011"
"16816" "-7.45599985" "-15.35579967" "14.65410042"
"16817" "-6.20130014" "-15.90019989" "13.15320015"
"16818" "-8.96000004" "-14.90019989" "16.12229919"
"16819" "-7.95539999" "-15.88090038" "15.79380035"
"16820" "-7.04610014" "-16.26140022" "14.70660019"
"16821" "-6.34040022" "-17.56389999" "15.38840008"
"16822" "-5.91060019" "-16.29960060" "12.65610027"
"16823" "-5.58230019" "-16.31839943" "12.00559998"
"16824" "-7.27829981" "-16.39859962" "14.46280003"
"16825" "-6.74639988" "-18.04960060" "15.15670013"
"16826" "-7.13059998" "-16.44260025" "13.42010021"
"16827" "-6.20979977" "-18.87140083" "15.09529972"
"16828" "-6.30420017" "-16.93070030" "12.51210022"
"16829" "-6.32940006" "-17.02319908" "12.53299999"
"16830" "-7.32420015" "-16.42280006" "13.12360001"
"16831" "-7.84240007" "-16.55089951" "13.72220039"
"16832" "-8.38099957" "-16.15180016" "13.87520027"
"16833" "-5.71890020" "-16.28470039" "9.88140011"
"16834" "-5.75979996" "-16.30419922" "9.84220028"
"16835" "-8.99120045" "-15.83749962" "13.96109962"
"16836" "-6.82760000" "-17.02400017" "11.87839985"
"16837" "-8.17160034" "-17.77630043" "14.22089958"
"16838" "-8.22669983" "-17.72599983" "14.09529972"
"16839" "-8.31980038" "-17.33189964" "13.63080025"
"16840" "-7.88520002" "-18.19709969" "13.61019993"
"16841" "-7.49440002" "-18.40690041" "13.01490021"
"16842" "-8.76910019" "-16.89109993" "12.58259964"
"16843" "-8.06910038" "-16.30750084" "10.84230042"
"16844" "-10.27540016" "-16.99500084" "14.46920013"
"16845" "-9.81879997" "-16.96529961" "13.69610023"
"16846" "-9.39070034" "-16.93470001" "12.96070004"
"16847" "-8.96730042" "-17.17880058" "12.51509953"
"16848" "-9.64130020" "-17.07019997" "12.68210030"
"16849" "-9.68309975" "-17.10250092" "12.64459991"
"16850" "-9.72480011" "-17.20400047" "12.67049980"
"16851" "-9.29969978" "-17.46109962" "12.23900032"
"16852" "-7.27799988" "-16.54490089" "8.15499973"
"16853" "-7.25509977" "-16.41860008" "6.49450016"
"16854" "-5.30469990" "-15.93309975" "9.95639992"
"16855" "-5.19820023" "-15.48729992" "9.04810047"
"16856" "-5.25040007" "-15.46500015" "8.97900009"
"16857" "-5.61460018" "-16.32979965" "9.70590019"
"16858" "-6.56379986" "-18.07299995" "10.16979980"
"16859" "-7.19740009" "-16.37739944" "7.79720020"
"16860" "-7.16309977" "-16.35729980" "7.01730013"
"16861" "-7.12970018" "-16.36949921" "6.28800011"
"16862" "-6.99069977" "-16.37089920" "5.69980001"
"16863" "-7.02099991" "-16.40369987" "5.67490005"
"16864" "-7.06540012" "-16.36960030" "5.62120008"
"16865" "-7.04449987" "-16.38100052" "4.93900013"
"16866" "-7.14359999" "-16.33410072" "4.15520000"
"16867" "-7.01009989" "-16.37179947" "3.63010001"
"16868" "-7.10169983" "-16.30780029" "2.89930010"
"16869" "-7.13539982" "-16.31520081" "2.86789989"
"16870" "-7.11390018" "-16.26000023" "1.64820004"
"16871" "-7.04069996" "-16.27199936" "0.49990001"
"16872" "-7.15030003" "-16.24399948" "0.40779999"
"16873" "-7.02360010" "-16.24889946" "-0.08600000"
"16874" "-6.99280024" "-16.26930046" "-0.67259997"
"16875" "-7.10160017" "-16.22920036" "-0.75819999"
"16876" "-7.83739996" "-13.68449974" "-1.25269997"
"16877" "-7.97170019" "-14.49149990" "-1.08899999"
"16878" "-8.34480000" "-16.52350044" "-1.33039999"
"16879" "-8.96580029" "-17.87960052" "-1.50250006"
"16880" "-9.61680031" "-18.50609970" "-1.49280000"
"16881" "-6.96309996" "-16.37459946" "3.66479993"
"16882" "-6.95539999" "-16.35409927" "2.47320008"
"16883" "-6.99889994" "-16.31579971" "2.43820000"
"16884" "-7.20749998" "-16.36619949" "2.27460003"
"16885" "-7.06190014" "-16.27829933" "1.81350005"
"16886" "-7.10050011" "-16.27989960" "1.78390002"
"16887" "-7.11859989" "-16.28409958" "1.20379996"
"16888" "-7.15210009" "-16.30120087" "1.17739999"
"16889" "-5.81389999" "-15.63140011" "-1.04890001"
"16890" "-5.90439987" "-15.56760025" "-1.09060001"
"16891" "-5.93739986" "-15.69760036" "-1.15530002"
"16892" "-7.00839996" "-16.23279953" "-0.38470000"
"16893" "-7.04740000" "-16.22360039" "-0.41090000"
"16894" "-7.08129978" "-16.22949982" "-0.43650001"
"16895" "-6.91340017" "-16.26910019" "-0.88499999"
"16896" "-6.96299982" "-16.22050095" "-0.90869999"
"16897" "-6.96549988" "-15.21440029" "-1.18910003"
"16898" "-7.90159988" "-14.48910046" "-1.16690004"
"16899" "-8.21290016" "-13.64150047" "-1.18729997"
"16900" "-8.85159969" "-14.32740021" "-1.34319997"
"16901" "-9.21430016" "-15.53919983" "-1.32420003"
